"Date","alpha_0.01","alpha_0.05"
"2009-05-12",-8.72837355870808,-5.77287773129698
"2009-05-13",-8.34687092354626,-5.4983874921005
"2009-05-14",-8.79215266977715,-5.83521238429164
"2009-05-15",-8.45528343373624,-5.65277379846306
"2009-05-18",-8.05050420943916,-5.38381133473988
"2009-05-19",-8.57532939883326,-5.70457742224311
"2009-05-20",-7.97217805377736,-5.32977974879284
"2009-05-21",-7.61938682528603,-5.02109483063813
"2009-05-22",-7.30565282271842,-4.83895910100337
"2009-05-26",-6.80451282818328,-4.52930174077785
"2009-05-27",-6.68246656828559,-4.39945624200696
"2009-05-28",-6.4590228031616,-4.22223953559955
"2009-05-29",-6.32037658428762,-4.05391520071953
"2009-06-01",-6.05211833627605,-3.90100615683479
"2009-06-02",-6.15969853643469,-3.96639325152181
"2009-06-03",-5.82154992609378,-3.73698469793433
"2009-06-04",-5.86974808368205,-3.78854536595286
"2009-06-05",-5.89925973542202,-3.84503894111154
"2009-06-08",-5.49211100678385,-3.59713087719844
"2009-06-09",-5.18442795486492,-3.36589706328782
"2009-06-10",-4.94231883231874,-3.20168465338782
"2009-06-11",-4.68770251672746,-3.03042732937251
"2009-06-12",-4.5193089960493,-2.92428795441203
"2009-06-15",-4.25556435743019,-2.74155894604071
"2009-06-16",-4.54409022347823,-2.9256656292955
"2009-06-17",-4.5662612576423,-2.93504857924251
"2009-06-18",-4.48224137762776,-2.8922238996531
"2009-06-19",-4.22934342717991,-2.72931070643708
"2009-06-22",-4.04060723697519,-2.58303627423968
"2009-06-23",-4.92308047762686,-3.19917960390148
"2009-06-24",-4.68203854075946,-3.02838707428617
"2009-06-25",-4.48456874800691,-2.90403336248564
"2009-06-26",-4.54552770668634,-2.90670149789533
"2009-06-29",-4.26908683634592,-2.73482874295009
"2009-06-30",-4.1268573044392,-2.61913674094311
"2009-07-01",-3.98362594164174,-2.52108661695675
"2009-07-02",-3.81115062154481,-2.39442088753634
"2009-07-06",-4.34972256299134,-2.74380514875453
"2009-07-07",-4.14960305241855,-2.62728248593082
"2009-07-08",-4.30874360097819,-2.71566716961382
"2009-07-09",-4.1296251558772,-2.60355379217135
"2009-07-10",-4.02307250945013,-2.56203352896849
"2009-07-13",-3.86114155318683,-2.43628932597883
"2009-07-14",-4.32193330663398,-2.71572218598745
"2009-07-15",-4.08377677456649,-2.58592704343087
"2009-07-16",-4.69801762706329,-2.94228002547816
"2009-07-17",-4.51319851126736,-2.82856441362984
"2009-07-20",-4.26298464286253,-2.68117150969608
"2009-07-21",-4.26154476692878,-2.67348578986868
"2009-07-22",-4.07305391776067,-2.57105401038047
"2009-07-23",-3.81431524970589,-2.41183767322553
"2009-07-24",-4.23288577471252,-2.66921785766346
"2009-07-27",-4.04700314904064,-2.55092037571206
"2009-07-28",-3.91480217286084,-2.46614200340457
"2009-07-29",-3.70454064152969,-2.35021687047709
"2009-07-30",-3.61431178624919,-2.31117459246056
"2009-07-31",-3.84770130424076,-2.46987917483517
"2009-08-03",-3.71131115576954,-2.39725959825146
"2009-08-04",-4.08424062302077,-2.64358129429994
"2009-08-05",-3.97846061298581,-2.55877406929567
"2009-08-06",-3.98783019089804,-2.58030931808892
"2009-08-07",-3.74251780754961,-2.41817067723916
"2009-08-10",-3.87802914020289,-2.51769094872305
"2009-08-11",-3.6699511196841,-2.35579058749669
"2009-08-12",-3.81930631714638,-2.47746714918068
"2009-08-13",-3.76408869046502,-2.42744517928995
"2009-08-14",-3.77527142088354,-2.45096596473963
"2009-08-17",-3.69734182377273,-2.36527420035922
"2009-08-18",-4.29765652085279,-2.74728163879807
"2009-08-19",-4.28723095168008,-2.75891648647334
"2009-08-20",-4.08053407765018,-2.63461058849008
"2009-08-21",-4.04089081074197,-2.60669836492396
"2009-08-24",-4.22384276103265,-2.6777020993308
"2009-08-25",-3.90896277808682,-2.50726317906043
"2009-08-26",-3.75055657609416,-2.37840177668274
"2009-08-27",-3.53806504062818,-2.245990217253
"2009-08-28",-3.39155186306886,-2.15997591603328
"2009-08-31",-3.25863064984239,-2.0769100635035
"2009-09-01",-3.24830618916585,-2.07139470749888
"2009-09-02",-3.95939325068647,-2.55901939581921
"2009-09-03",-3.79535086516061,-2.4408832124388
"2009-09-04",-3.81472869487383,-2.46215196971187
"2009-09-08",-3.75639011751651,-2.40739236281565
"2009-09-09",-3.61229739142914,-2.32113844475725
"2009-09-10",-3.59052114991754,-2.28795792005931
"2009-09-11",-3.65835393496985,-2.31372694305419
"2009-09-14",-3.43334921509122,-2.20053342992104
"2009-09-15",-3.38983387907271,-2.16331518811951
"2009-09-16",-3.25869435446967,-2.09686035856364
"2009-09-17",-3.56627940027245,-2.30034264693433
"2009-09-18",-3.40210709599696,-2.19276718461164
"2009-09-21",-3.23870540547138,-2.06539847586577
"2009-09-22",-3.12470357384801,-2.01378836676781
"2009-09-23",-3.25564125092745,-2.11058771310466
"2009-09-24",-3.24315910636142,-2.10730506962044
"2009-09-25",-3.42345523820311,-2.22471007455393
"2009-09-28",-3.28017694082742,-2.12779077507623
"2009-09-29",-3.4518694536232,-2.21815197673151
"2009-09-30",-3.27522308369891,-2.0881291953923
"2009-10-01",-3.16594639742723,-2.02434948475626
"2009-10-02",-3.76140068377081,-2.39723321494427
"2009-10-05",-3.57222263341245,-2.27236389418837
"2009-10-06",-3.88393616821589,-2.45164630548721
"2009-10-07",-3.8195828356464,-2.41355866777804
"2009-10-08",-3.65059387220727,-2.3014487865815
"2009-10-09",-3.54119881969435,-2.21766983300644
"2009-10-12",-3.38058884551284,-2.13049154922197
"2009-10-13",-3.24916455676699,-2.02818947000061
"2009-10-14",-3.07901929467401,-1.92100913411357
"2009-10-15",-3.32742339350414,-2.09620241843176
"2009-10-16",-3.2198455774162,-1.99950692559338
"2009-10-19",-3.28911637475915,-2.05577071255358
"2009-10-20",-3.16529901357092,-1.99290244969789
"2009-10-21",-3.15048859716245,-1.96351361119081
"2009-10-22",-3.19388585140819,-1.97547478597887
"2009-10-23",-3.22900879646996,-2.01630471621445
"2009-10-26",-3.39546408102838,-2.1262269304173
"2009-10-27",-3.5666814352346,-2.24118440681621
"2009-10-28",-3.40914389467627,-2.16265889357746
"2009-10-29",-3.86771966018479,-2.4190491709481
"2009-10-30",-4.33279346681771,-2.71645166740417
"2009-11-02",-4.95060867429863,-3.08214992487128
"2009-11-03",-4.58406577759099,-2.88475895388951
"2009-11-04",-4.35136701419175,-2.7493404227472
"2009-11-05",-4.1071254448063,-2.56602432471532
"2009-11-06",-4.28529819253283,-2.66031392349619
